"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2003","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","10.6",""
"SURVEY","2003","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, CANTALOUP - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","12.5",""
"SURVEY","2003","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, WATERMELON - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","7.8",""
"SURVEY","2003","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","34.3",""
"SURVEY","2003","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","30",""
"SURVEY","2003","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SQUASH","SQUASH - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2003","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","16.5",""
"SURVEY","2003","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","TOMATOES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","31.5",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","16,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","18,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","40",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","32,000,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","800,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","50",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,800",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","11,400",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","15,288,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,274,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","130",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12,500",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","13,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","10.6",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","22,525,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","2,125,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","170",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, CANTALOUP, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, CANTALOUP, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","6,100",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, CANTALOUP, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","12.5",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, CANTALOUP, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","16,125,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, CANTALOUP, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,290,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, CANTALOUP, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","215",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","25,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, WATERMELON, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","26,500",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, WATERMELON, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","7.8",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, WATERMELON, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","41,925,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, WATERMELON, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","5,375,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, WATERMELON, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","215",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12,500",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - ACRES PLANTED","TOTAL","NOT SPECIFIED","14,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","34.3",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","75,048,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","2,188,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","175",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,500",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,800",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","30",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","40,500,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,350,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","300",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,600",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","9,500",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SQUASH","SQUASH - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SQUASH","SQUASH - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","31,304,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SQUASH","SQUASH - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,118,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SQUASH","SQUASH - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","130",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","20,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","26,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","16.5",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","46,200,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","2,800,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","140",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","TOMATOES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","31.5",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,500",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","5,300",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","48,195,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,530,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","340",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,900",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES PLANTED","TOTAL","NOT SPECIFIED","11,100",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","20,320,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","53,220",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, 34 MAJOR, VARIES BY SEASON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","121,300",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, 34 MAJOR, VARIES BY SEASON, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","136,600",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, 34 MAJOR, VARIES BY SEASON, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","374,810,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, 34 MAJOR, VARIES BY SEASON, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","20,325,000",""
"SURVEY","2003","SPRING - MAR FORECAST","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,500",""
"SURVEY","2003","SPRING - MAR FORECAST","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,400",""
"SURVEY","2003","SPRING - MAR FORECAST","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, CANTALOUP, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,200",""
"SURVEY","2003","SUMMER - JUN FORECAST","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,500",""
"SURVEY","2003","SUMMER - JUN FORECAST","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","700",""
"SURVEY","2003","SUMMER - JUN FORECAST","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, CANTALOUP, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,800",""
"SURVEY","2003","SUMMER - JUN FORECAST","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","25,000",""
"SURVEY","2003","APR","","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","33.7",""
"SURVEY","2003","FALL - SEP FORECAST","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,000",""
"SURVEY","2003","FALL - SEP FORECAST","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,700",""
"SURVEY","2003","MAY","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","37.3",""
"SURVEY","2003","MAY","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","12.4",""
"SURVEY","2003","MAY","","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","30.2",""
"SURVEY","2003","MAY","","STATE","GEORGIA","13","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","15.1",""
"SURVEY","2003","JUN","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","48.8",""
"SURVEY","2003","JUN","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2003","JUN","","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","36.3",""
"SURVEY","2003","JUN","","STATE","GEORGIA","13","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","12.5",""
"SURVEY","2003","JUL","","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","42.7",""
"SURVEY","2003","JUL","","STATE","GEORGIA","13","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2003","AUG","","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","44.4",""
"SURVEY","2003","SEP","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","38.9",""
"SURVEY","2003","SEP","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","15.8",""
"SURVEY","2003","OCT","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","42.2",""
"SURVEY","2003","OCT","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2003","OCT","","STATE","GEORGIA","13","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","19.3",""
"SURVEY","2003","NOV","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","23.1",""
"SURVEY","2003","NOV","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","6.3",""
"SURVEY","2003","NOV","","STATE","GEORGIA","13","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","26.5",""
"SURVEY","2002","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2002","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2002","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2002","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","11.3",""
"SURVEY","2002","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, CANTALOUP - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2002","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, WATERMELON - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","5.8",""
"SURVEY","2002","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","32.2",""
"SURVEY","2002","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","20",""
"SURVEY","2002","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SQUASH","SQUASH - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2002","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2002","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","TOMATOES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","20",""
"SURVEY","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","17,000",""
"SURVEY","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","18,500",""
"SURVEY","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","23,392,000",""
"SURVEY","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","731,000",""
"SURVEY","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","43",""
"SURVEY","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,000",""
"SURVEY","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","11,500",""
"SURVEY","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","38,350,000",""
"SURVEY","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","2,950,000",""
"SURVEY","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","295",""
